doc_id,filename,category,source_path
1176,1176.txt,politics,data\raw\politics\281.txt
1177,1177.txt,politics,data\raw\politics\282.txt
1178,1178.txt,politics,data\raw\politics\283.txt
1179,1179.txt,politics,data\raw\politics\284.txt
1180,1180.txt,politics,data\raw\politics\285.txt
1181,1181.txt,politics,data\raw\politics\286.txt
1182,1182.txt,politics,data\raw\politics\287.txt
1183,1183.txt,politics,data\raw\politics\288.txt
1184,1184.txt,politics,data\raw\politics\289.txt
1185,1185.txt,politics,data\raw\politics\290.txt
1186,1186.txt,politics,data\raw\politics\291.txt
1187,1187.txt,politics,data\raw\politics\292.txt
1188,1188.txt,politics,data\raw\politics\293.txt
1189,1189.txt,politics,data\raw\politics\294.txt
1190,1190.txt,politics,data\raw\politics\295.txt
1191,1191.txt,politics,data\raw\politics\296.txt
1192,1192.txt,politics,data\raw\politics\297.txt
1193,1193.txt,politics,data\raw\politics\298.txt
1194,1194.txt,politics,data\raw\politics\299.txt
1195,1195.txt,politics,data\raw\politics\300.txt
1196,1196.txt,politics,data\raw\politics\301.txt
1197,1197.txt,politics,data\raw\politics\302.txt
1198,1198.txt,politics,data\raw\politics\303.txt
1199,1199.txt,politics,data\raw\politics\304.txt
1200,1200.txt,politics,data\raw\politics\305.txt
1201,1201.txt,politics,data\raw\politics\306.txt
1202,1202.txt,politics,data\raw\politics\307.txt
1203,1203.txt,politics,data\raw\politics\308.txt
1204,1204.txt,politics,data\raw\politics\309.txt
1205,1205.txt,politics,data\raw\politics\310.txt
1206,1206.txt,politics,data\raw\politics\311.txt
1207,1207.txt,politics,data\raw\politics\312.txt
1208,1208.txt,politics,data\raw\politics\313.txt
1209,1209.txt,politics,data\raw\politics\314.txt
1210,1210.txt,politics,data\raw\politics\315.txt
1211,1211.txt,politics,data\raw\politics\316.txt
1212,1212.txt,politics,data\raw\politics\317.txt
1213,1213.txt,politics,data\raw\politics\318.txt
1214,1214.txt,politics,data\raw\politics\319.txt
1215,1215.txt,politics,data\raw\politics\320.txt
1216,1216.txt,politics,data\raw\politics\321.txt
1217,1217.txt,politics,data\raw\politics\322.txt
1218,1218.txt,politics,data\raw\politics\323.txt
1219,1219.txt,politics,data\raw\politics\324.txt
1220,1220.txt,politics,data\raw\politics\325.txt
1221,1221.txt,politics,data\raw\politics\326.txt
1222,1222.txt,politics,data\raw\politics\327.txt
1223,1223.txt,politics,data\raw\politics\328.txt
1224,1224.txt,politics,data\raw\politics\329.txt
1225,1225.txt,politics,data\raw\politics\330.txt
1226,1226.txt,politics,data\raw\politics\331.txt
1227,1227.txt,politics,data\raw\politics\332.txt
1228,1228.txt,politics,data\raw\politics\333.txt
1229,1229.txt,politics,data\raw\politics\334.txt
1230,1230.txt,politics,data\raw\politics\335.txt
1231,1231.txt,politics,data\raw\politics\336.txt
1232,1232.txt,politics,data\raw\politics\337.txt
1233,1233.txt,politics,data\raw\politics\338.txt
1234,1234.txt,politics,data\raw\politics\339.txt
1235,1235.txt,politics,data\raw\politics\340.txt
1236,1236.txt,politics,data\raw\politics\341.txt
1237,1237.txt,politics,data\raw\politics\342.txt
1238,1238.txt,politics,data\raw\politics\343.txt
1239,1239.txt,politics,data\raw\politics\344.txt
1240,1240.txt,politics,data\raw\politics\345.txt
1241,1241.txt,politics,data\raw\politics\346.txt
1242,1242.txt,politics,data\raw\politics\347.txt
1243,1243.txt,politics,data\raw\politics\348.txt
1244,1244.txt,politics,data\raw\politics\349.txt
1245,1245.txt,politics,data\raw\politics\350.txt
1246,1246.txt,politics,data\raw\politics\351.txt
1247,1247.txt,politics,data\raw\politics\352.txt
1248,1248.txt,politics,data\raw\politics\353.txt
1249,1249.txt,politics,data\raw\politics\354.txt
1250,1250.txt,politics,data\raw\politics\355.txt
1251,1251.txt,politics,data\raw\politics\356.txt
1252,1252.txt,politics,data\raw\politics\357.txt
1253,1253.txt,politics,data\raw\politics\358.txt
1254,1254.txt,politics,data\raw\politics\359.txt
1255,1255.txt,politics,data\raw\politics\360.txt
1256,1256.txt,politics,data\raw\politics\361.txt
1257,1257.txt,politics,data\raw\politics\362.txt
1258,1258.txt,politics,data\raw\politics\363.txt
1259,1259.txt,politics,data\raw\politics\364.txt
1260,1260.txt,politics,data\raw\politics\365.txt
1261,1261.txt,politics,data\raw\politics\366.txt
1262,1262.txt,politics,data\raw\politics\367.txt
1263,1263.txt,politics,data\raw\politics\368.txt
1264,1264.txt,politics,data\raw\politics\369.txt
1265,1265.txt,politics,data\raw\politics\370.txt
1266,1266.txt,politics,data\raw\politics\371.txt
1267,1267.txt,politics,data\raw\politics\372.txt
1268,1268.txt,politics,data\raw\politics\373.txt
1269,1269.txt,politics,data\raw\politics\374.txt
1270,1270.txt,politics,data\raw\politics\375.txt
1271,1271.txt,politics,data\raw\politics\376.txt
1272,1272.txt,politics,data\raw\politics\377.txt
1273,1273.txt,politics,data\raw\politics\378.txt
1274,1274.txt,politics,data\raw\politics\379.txt
1275,1275.txt,politics,data\raw\politics\380.txt
1276,1276.txt,politics,data\raw\politics\381.txt
1277,1277.txt,politics,data\raw\politics\382.txt
1278,1278.txt,politics,data\raw\politics\383.txt
1279,1279.txt,politics,data\raw\politics\384.txt
1280,1280.txt,politics,data\raw\politics\385.txt
1281,1281.txt,politics,data\raw\politics\386.txt
1282,1282.txt,politics,data\raw\politics\387.txt
1283,1283.txt,politics,data\raw\politics\388.txt
1284,1284.txt,politics,data\raw\politics\389.txt
1285,1285.txt,politics,data\raw\politics\390.txt
1286,1286.txt,politics,data\raw\politics\391.txt
1287,1287.txt,politics,data\raw\politics\392.txt
1288,1288.txt,politics,data\raw\politics\393.txt
1289,1289.txt,politics,data\raw\politics\394.txt
1290,1290.txt,politics,data\raw\politics\395.txt
1291,1291.txt,politics,data\raw\politics\396.txt
1292,1292.txt,politics,data\raw\politics\397.txt
1293,1293.txt,politics,data\raw\politics\398.txt
1294,1294.txt,politics,data\raw\politics\399.txt
1295,1295.txt,politics,data\raw\politics\400.txt
1296,1296.txt,politics,data\raw\politics\401.txt
1297,1297.txt,politics,data\raw\politics\402.txt
1298,1298.txt,politics,data\raw\politics\403.txt
1299,1299.txt,politics,data\raw\politics\404.txt
1300,1300.txt,politics,data\raw\politics\405.txt
1301,1301.txt,politics,data\raw\politics\406.txt
1302,1302.txt,politics,data\raw\politics\407.txt
1303,1303.txt,politics,data\raw\politics\408.txt
1304,1304.txt,politics,data\raw\politics\409.txt
1305,1305.txt,politics,data\raw\politics\410.txt
1306,1306.txt,politics,data\raw\politics\411.txt
1307,1307.txt,politics,data\raw\politics\412.txt
1308,1308.txt,politics,data\raw\politics\413.txt
1309,1309.txt,politics,data\raw\politics\414.txt
1310,1310.txt,politics,data\raw\politics\415.txt
1311,1311.txt,politics,data\raw\politics\416.txt
1312,1312.txt,politics,data\raw\politics\417.txt
1313,1313.txt,sport,data\raw\sport\001.txt
1314,1314.txt,sport,data\raw\sport\002.txt
1315,1315.txt,sport,data\raw\sport\003.txt
1316,1316.txt,sport,data\raw\sport\004.txt
1317,1317.txt,sport,data\raw\sport\005.txt
1318,1318.txt,sport,data\raw\sport\006.txt
1319,1319.txt,sport,data\raw\sport\007.txt
1320,1320.txt,sport,data\raw\sport\008.txt
1321,1321.txt,sport,data\raw\sport\009.txt
1322,1322.txt,sport,data\raw\sport\010.txt
1323,1323.txt,sport,data\raw\sport\011.txt
1324,1324.txt,sport,data\raw\sport\012.txt
1325,1325.txt,sport,data\raw\sport\013.txt
1326,1326.txt,sport,data\raw\sport\014.txt
1327,1327.txt,sport,data\raw\sport\015.txt
1328,1328.txt,sport,data\raw\sport\016.txt
1329,1329.txt,sport,data\raw\sport\017.txt
1330,1330.txt,sport,data\raw\sport\018.txt
1331,1331.txt,sport,data\raw\sport\019.txt
1332,1332.txt,sport,data\raw\sport\020.txt
1333,1333.txt,sport,data\raw\sport\021.txt
1334,1334.txt,sport,data\raw\sport\022.txt
1335,1335.txt,sport,data\raw\sport\023.txt
1336,1336.txt,sport,data\raw\sport\024.txt
1337,1337.txt,sport,data\raw\sport\025.txt
1338,1338.txt,sport,data\raw\sport\026.txt
1339,1339.txt,sport,data\raw\sport\027.txt
1340,1340.txt,sport,data\raw\sport\028.txt
1341,1341.txt,sport,data\raw\sport\029.txt
1342,1342.txt,sport,data\raw\sport\030.txt
1343,1343.txt,sport,data\raw\sport\031.txt
1344,1344.txt,sport,data\raw\sport\032.txt
1345,1345.txt,sport,data\raw\sport\033.txt
1346,1346.txt,sport,data\raw\sport\034.txt
1347,1347.txt,sport,data\raw\sport\035.txt
1348,1348.txt,sport,data\raw\sport\036.txt
1349,1349.txt,sport,data\raw\sport\037.txt
1350,1350.txt,sport,data\raw\sport\038.txt
1351,1351.txt,sport,data\raw\sport\039.txt
1352,1352.txt,sport,data\raw\sport\040.txt
1353,1353.txt,sport,data\raw\sport\041.txt
1354,1354.txt,sport,data\raw\sport\042.txt
1355,1355.txt,sport,data\raw\sport\043.txt
1356,1356.txt,sport,data\raw\sport\044.txt
1357,1357.txt,sport,data\raw\sport\045.txt
1358,1358.txt,sport,data\raw\sport\046.txt
1359,1359.txt,sport,data\raw\sport\047.txt
1360,1360.txt,sport,data\raw\sport\048.txt
1361,1361.txt,sport,data\raw\sport\049.txt
1362,1362.txt,sport,data\raw\sport\050.txt
1363,1363.txt,sport,data\raw\sport\051.txt
1364,1364.txt,sport,data\raw\sport\052.txt
1365,1365.txt,sport,data\raw\sport\053.txt
1366,1366.txt,sport,data\raw\sport\054.txt
1367,1367.txt,sport,data\raw\sport\055.txt
1368,1368.txt,sport,data\raw\sport\056.txt
1369,1369.txt,sport,data\raw\sport\057.txt
1370,1370.txt,sport,data\raw\sport\058.txt
1371,1371.txt,sport,data\raw\sport\059.txt
1372,1372.txt,sport,data\raw\sport\060.txt
1373,1373.txt,sport,data\raw\sport\061.txt
1374,1374.txt,sport,data\raw\sport\062.txt
1375,1375.txt,sport,data\raw\sport\063.txt
1376,1376.txt,sport,data\raw\sport\064.txt
1377,1377.txt,sport,data\raw\sport\065.txt
1378,1378.txt,sport,data\raw\sport\066.txt
1379,1379.txt,sport,data\raw\sport\067.txt
1380,1380.txt,sport,data\raw\sport\068.txt
1381,1381.txt,sport,data\raw\sport\069.txt
1382,1382.txt,sport,data\raw\sport\070.txt
1383,1383.txt,sport,data\raw\sport\071.txt
1384,1384.txt,sport,data\raw\sport\072.txt
1385,1385.txt,sport,data\raw\sport\073.txt
1386,1386.txt,sport,data\raw\sport\074.txt
1387,1387.txt,sport,data\raw\sport\075.txt
1388,1388.txt,sport,data\raw\sport\076.txt
1389,1389.txt,sport,data\raw\sport\077.txt
1390,1390.txt,sport,data\raw\sport\078.txt
1391,1391.txt,sport,data\raw\sport\079.txt
1392,1392.txt,sport,data\raw\sport\080.txt
1393,1393.txt,sport,data\raw\sport\081.txt
1394,1394.txt,sport,data\raw\sport\082.txt
1395,1395.txt,sport,data\raw\sport\083.txt
1396,1396.txt,sport,data\raw\sport\084.txt
1397,1397.txt,sport,data\raw\sport\085.txt
1398,1398.txt,sport,data\raw\sport\086.txt
1399,1399.txt,sport,data\raw\sport\087.txt
1400,1400.txt,sport,data\raw\sport\088.txt
1401,1401.txt,sport,data\raw\sport\089.txt
1402,1402.txt,sport,data\raw\sport\090.txt
1403,1403.txt,sport,data\raw\sport\091.txt
1404,1404.txt,sport,data\raw\sport\092.txt
1405,1405.txt,sport,data\raw\sport\093.txt
1406,1406.txt,sport,data\raw\sport\094.txt
1407,1407.txt,sport,data\raw\sport\095.txt
1408,1408.txt,sport,data\raw\sport\096.txt
1409,1409.txt,sport,data\raw\sport\097.txt
1410,1410.txt,sport,data\raw\sport\098.txt
1411,1411.txt,sport,data\raw\sport\099.txt
1412,1412.txt,sport,data\raw\sport\100.txt
1413,1413.txt,sport,data\raw\sport\101.txt
1414,1414.txt,sport,data\raw\sport\102.txt
1415,1415.txt,sport,data\raw\sport\103.txt
1416,1416.txt,sport,data\raw\sport\104.txt
1417,1417.txt,sport,data\raw\sport\105.txt
1418,1418.txt,sport,data\raw\sport\106.txt
1419,1419.txt,sport,data\raw\sport\107.txt
1420,1420.txt,sport,data\raw\sport\108.txt
1421,1421.txt,sport,data\raw\sport\109.txt
1422,1422.txt,sport,data\raw\sport\110.txt
1423,1423.txt,sport,data\raw\sport\111.txt
1424,1424.txt,sport,data\raw\sport\112.txt
1425,1425.txt,sport,data\raw\sport\113.txt
1426,1426.txt,sport,data\raw\sport\114.txt
1427,1427.txt,sport,data\raw\sport\115.txt
1428,1428.txt,sport,data\raw\sport\116.txt
1429,1429.txt,sport,data\raw\sport\117.txt
1430,1430.txt,sport,data\raw\sport\118.txt
1431,1431.txt,sport,data\raw\sport\119.txt
1432,1432.txt,sport,data\raw\sport\120.txt
1433,1433.txt,sport,data\raw\sport\121.txt
1434,1434.txt,sport,data\raw\sport\122.txt
1435,1435.txt,sport,data\raw\sport\123.txt
1436,1436.txt,sport,data\raw\sport\124.txt
1437,1437.txt,sport,data\raw\sport\125.txt
1438,1438.txt,sport,data\raw\sport\126.txt
1439,1439.txt,sport,data\raw\sport\127.txt
1440,1440.txt,sport,data\raw\sport\128.txt
1441,1441.txt,sport,data\raw\sport\129.txt
1442,1442.txt,sport,data\raw\sport\130.txt
1443,1443.txt,sport,data\raw\sport\131.txt
1444,1444.txt,sport,data\raw\sport\132.txt
1445,1445.txt,sport,data\raw\sport\133.txt
1446,1446.txt,sport,data\raw\sport\134.txt
1447,1447.txt,sport,data\raw\sport\135.txt
1448,1448.txt,sport,data\raw\sport\136.txt
1449,1449.txt,sport,data\raw\sport\137.txt
1450,1450.txt,sport,data\raw\sport\138.txt
1451,1451.txt,sport,data\raw\sport\139.txt
1452,1452.txt,sport,data\raw\sport\140.txt
1453,1453.txt,sport,data\raw\sport\141.txt
1454,1454.txt,sport,data\raw\sport\142.txt
1455,1455.txt,sport,data\raw\sport\143.txt
1456,1456.txt,sport,data\raw\sport\144.txt
1457,1457.txt,sport,data\raw\sport\145.txt
1458,1458.txt,sport,data\raw\sport\146.txt
1459,1459.txt,sport,data\raw\sport\147.txt
1460,1460.txt,sport,data\raw\sport\148.txt
1461,1461.txt,sport,data\raw\sport\149.txt
1462,1462.txt,sport,data\raw\sport\150.txt
1463,1463.txt,sport,data\raw\sport\151.txt
1464,1464.txt,sport,data\raw\sport\152.txt
1465,1465.txt,sport,data\raw\sport\153.txt
1466,1466.txt,sport,data\raw\sport\154.txt
1467,1467.txt,sport,data\raw\sport\155.txt
1468,1468.txt,sport,data\raw\sport\156.txt
1469,1469.txt,sport,data\raw\sport\157.txt
1470,1470.txt,sport,data\raw\sport\158.txt
1471,1471.txt,sport,data\raw\sport\159.txt
1472,1472.txt,sport,data\raw\sport\160.txt
1473,1473.txt,sport,data\raw\sport\161.txt
1474,1474.txt,sport,data\raw\sport\162.txt
1475,1475.txt,sport,data\raw\sport\163.txt
1476,1476.txt,sport,data\raw\sport\164.txt
1477,1477.txt,sport,data\raw\sport\165.txt
1478,1478.txt,sport,data\raw\sport\166.txt
1479,1479.txt,sport,data\raw\sport\167.txt
1480,1480.txt,sport,data\raw\sport\168.txt
1481,1481.txt,sport,data\raw\sport\169.txt
1482,1482.txt,sport,data\raw\sport\170.txt
1483,1483.txt,sport,data\raw\sport\171.txt
1484,1484.txt,sport,data\raw\sport\172.txt
1485,1485.txt,sport,data\raw\sport\173.txt
1486,1486.txt,sport,data\raw\sport\174.txt
1487,1487.txt,sport,data\raw\sport\175.txt
1488,1488.txt,sport,data\raw\sport\176.txt
1489,1489.txt,sport,data\raw\sport\177.txt
1490,1490.txt,sport,data\raw\sport\178.txt
1491,1491.txt,sport,data\raw\sport\179.txt
1492,1492.txt,sport,data\raw\sport\180.txt
1493,1493.txt,sport,data\raw\sport\181.txt
1494,1494.txt,sport,data\raw\sport\182.txt
1495,1495.txt,sport,data\raw\sport\183.txt
1496,1496.txt,sport,data\raw\sport\184.txt
1497,1497.txt,sport,data\raw\sport\185.txt
1498,1498.txt,sport,data\raw\sport\186.txt
1499,1499.txt,sport,data\raw\sport\187.txt
1500,1500.txt,sport,data\raw\sport\188.txt
1501,1501.txt,sport,data\raw\sport\189.txt
1502,1502.txt,sport,data\raw\sport\190.txt
1503,1503.txt,sport,data\raw\sport\191.txt
1504,1504.txt,sport,data\raw\sport\192.txt
1505,1505.txt,sport,data\raw\sport\193.txt
1506,1506.txt,sport,data\raw\sport\194.txt
1507,1507.txt,sport,data\raw\sport\195.txt
1508,1508.txt,sport,data\raw\sport\196.txt
1509,1509.txt,sport,data\raw\sport\197.txt
1510,1510.txt,sport,data\raw\sport\198.txt
1511,1511.txt,sport,data\raw\sport\199.txt
1512,1512.txt,sport,data\raw\sport\200.txt
1513,1513.txt,sport,data\raw\sport\201.txt
1514,1514.txt,sport,data\raw\sport\202.txt
1515,1515.txt,sport,data\raw\sport\203.txt
1516,1516.txt,sport,data\raw\sport\204.txt
1517,1517.txt,sport,data\raw\sport\205.txt
1518,1518.txt,sport,data\raw\sport\206.txt
1519,1519.txt,sport,data\raw\sport\207.txt
1520,1520.txt,sport,data\raw\sport\208.txt
1521,1521.txt,sport,data\raw\sport\209.txt
1522,1522.txt,sport,data\raw\sport\210.txt
1523,1523.txt,sport,data\raw\sport\211.txt
1524,1524.txt,sport,data\raw\sport\212.txt
1525,1525.txt,sport,data\raw\sport\213.txt
1526,1526.txt,sport,data\raw\sport\214.txt
1527,1527.txt,sport,data\raw\sport\215.txt
1528,1528.txt,sport,data\raw\sport\216.txt
1529,1529.txt,sport,data\raw\sport\217.txt
1530,1530.txt,sport,data\raw\sport\218.txt
1531,1531.txt,sport,data\raw\sport\219.txt
1532,1532.txt,sport,data\raw\sport\220.txt
1533,1533.txt,sport,data\raw\sport\221.txt
1534,1534.txt,sport,data\raw\sport\222.txt
1535,1535.txt,sport,data\raw\sport\223.txt
1536,1536.txt,sport,data\raw\sport\224.txt
1537,1537.txt,sport,data\raw\sport\225.txt
1538,1538.txt,sport,data\raw\sport\226.txt
1539,1539.txt,sport,data\raw\sport\227.txt
1540,1540.txt,sport,data\raw\sport\228.txt
1541,1541.txt,sport,data\raw\sport\229.txt
1542,1542.txt,sport,data\raw\sport\230.txt
1543,1543.txt,sport,data\raw\sport\231.txt
1544,1544.txt,sport,data\raw\sport\232.txt
1545,1545.txt,sport,data\raw\sport\233.txt
1546,1546.txt,sport,data\raw\sport\234.txt
1547,1547.txt,sport,data\raw\sport\235.txt
1548,1548.txt,sport,data\raw\sport\236.txt
1549,1549.txt,sport,data\raw\sport\237.txt
1550,1550.txt,sport,data\raw\sport\238.txt
1551,1551.txt,sport,data\raw\sport\239.txt
1552,1552.txt,sport,data\raw\sport\240.txt
1553,1553.txt,sport,data\raw\sport\241.txt
1554,1554.txt,sport,data\raw\sport\242.txt
1555,1555.txt,sport,data\raw\sport\243.txt
1556,1556.txt,sport,data\raw\sport\244.txt
1557,1557.txt,sport,data\raw\sport\245.txt
1558,1558.txt,sport,data\raw\sport\246.txt
1559,1559.txt,sport,data\raw\sport\247.txt
1560,1560.txt,sport,data\raw\sport\248.txt
1561,1561.txt,sport,data\raw\sport\249.txt
1562,1562.txt,sport,data\raw\sport\250.txt
1563,1563.txt,sport,data\raw\sport\251.txt
1564,1564.txt,sport,data\raw\sport\252.txt
1565,1565.txt,sport,data\raw\sport\253.txt
1566,1566.txt,sport,data\raw\sport\254.txt
1567,1567.txt,sport,data\raw\sport\255.txt
1568,1568.txt,sport,data\raw\sport\256.txt
1569,1569.txt,sport,data\raw\sport\257.txt
1570,1570.txt,sport,data\raw\sport\258.txt
1571,1571.txt,sport,data\raw\sport\259.txt
1572,1572.txt,sport,data\raw\sport\260.txt
1573,1573.txt,sport,data\raw\sport\261.txt
1574,1574.txt,sport,data\raw\sport\262.txt
1575,1575.txt,sport,data\raw\sport\263.txt
1576,1576.txt,sport,data\raw\sport\264.txt
1577,1577.txt,sport,data\raw\sport\265.txt
1578,1578.txt,sport,data\raw\sport\266.txt
1579,1579.txt,sport,data\raw\sport\267.txt
1580,1580.txt,sport,data\raw\sport\268.txt
1581,1581.txt,sport,data\raw\sport\269.txt
1582,1582.txt,sport,data\raw\sport\270.txt
1583,1583.txt,sport,data\raw\sport\271.txt
1584,1584.txt,sport,data\raw\sport\272.txt
1585,1585.txt,sport,data\raw\sport\273.txt
1586,1586.txt,sport,data\raw\sport\274.txt
1587,1587.txt,sport,data\raw\sport\275.txt
1588,1588.txt,sport,data\raw\sport\276.txt
1589,1589.txt,sport,data\raw\sport\277.txt
1590,1590.txt,sport,data\raw\sport\278.txt
1591,1591.txt,sport,data\raw\sport\279.txt
1592,1592.txt,sport,data\raw\sport\280.txt
1593,1593.txt,sport,data\raw\sport\281.txt
1594,1594.txt,sport,data\raw\sport\282.txt
1595,1595.txt,sport,data\raw\sport\283.txt
1596,1596.txt,sport,data\raw\sport\284.txt
1597,1597.txt,sport,data\raw\sport\285.txt
1598,1598.txt,sport,data\raw\sport\286.txt
1599,1599.txt,sport,data\raw\sport\287.txt
1600,1600.txt,sport,data\raw\sport\288.txt
1601,1601.txt,sport,data\raw\sport\289.txt
1602,1602.txt,sport,data\raw\sport\290.txt
1603,1603.txt,sport,data\raw\sport\291.txt
1604,1604.txt,sport,data\raw\sport\292.txt
1605,1605.txt,sport,data\raw\sport\293.txt
1606,1606.txt,sport,data\raw\sport\294.txt
1607,1607.txt,sport,data\raw\sport\295.txt
1608,1608.txt,sport,data\raw\sport\296.txt
1609,1609.txt,sport,data\raw\sport\297.txt
1610,1610.txt,sport,data\raw\sport\298.txt
1611,1611.txt,sport,data\raw\sport\299.txt
1612,1612.txt,sport,data\raw\sport\300.txt
1613,1613.txt,sport,data\raw\sport\301.txt
1614,1614.txt,sport,data\raw\sport\302.txt
1615,1615.txt,sport,data\raw\sport\303.txt
1616,1616.txt,sport,data\raw\sport\304.txt
1617,1617.txt,sport,data\raw\sport\305.txt
1618,1618.txt,sport,data\raw\sport\306.txt
1619,1619.txt,sport,data\raw\sport\307.txt
1620,1620.txt,sport,data\raw\sport\308.txt
1621,1621.txt,sport,data\raw\sport\309.txt
1622,1622.txt,sport,data\raw\sport\310.txt
1623,1623.txt,sport,data\raw\sport\311.txt
1624,1624.txt,sport,data\raw\sport\312.txt
1625,1625.txt,sport,data\raw\sport\313.txt
1626,1626.txt,sport,data\raw\sport\314.txt
1627,1627.txt,sport,data\raw\sport\315.txt
1628,1628.txt,sport,data\raw\sport\316.txt
1629,1629.txt,sport,data\raw\sport\317.txt
1630,1630.txt,sport,data\raw\sport\318.txt
1631,1631.txt,sport,data\raw\sport\319.txt
1632,1632.txt,sport,data\raw\sport\320.txt
1633,1633.txt,sport,data\raw\sport\321.txt
1634,1634.txt,sport,data\raw\sport\322.txt
1635,1635.txt,sport,data\raw\sport\323.txt
1636,1636.txt,sport,data\raw\sport\324.txt
1637,1637.txt,sport,data\raw\sport\325.txt
1638,1638.txt,sport,data\raw\sport\326.txt
1639,1639.txt,sport,data\raw\sport\327.txt
1640,1640.txt,sport,data\raw\sport\328.txt
1641,1641.txt,sport,data\raw\sport\329.txt
1642,1642.txt,sport,data\raw\sport\330.txt
1643,1643.txt,sport,data\raw\sport\331.txt
1644,1644.txt,sport,data\raw\sport\332.txt
1645,1645.txt,sport,data\raw\sport\333.txt
1646,1646.txt,sport,data\raw\sport\334.txt
1647,1647.txt,sport,data\raw\sport\335.txt
1648,1648.txt,sport,data\raw\sport\336.txt
1649,1649.txt,sport,data\raw\sport\337.txt
1650,1650.txt,sport,data\raw\sport\338.txt
1651,1651.txt,sport,data\raw\sport\339.txt
1652,1652.txt,sport,data\raw\sport\340.txt
1653,1653.txt,sport,data\raw\sport\341.txt
1654,1654.txt,sport,data\raw\sport\342.txt
1655,1655.txt,sport,data\raw\sport\343.txt
1656,1656.txt,sport,data\raw\sport\344.txt
1657,1657.txt,sport,data\raw\sport\345.txt
1658,1658.txt,sport,data\raw\sport\346.txt
1659,1659.txt,sport,data\raw\sport\347.txt
1660,1660.txt,sport,data\raw\sport\348.txt
1661,1661.txt,sport,data\raw\sport\349.txt
1662,1662.txt,sport,data\raw\sport\350.txt
1663,1663.txt,sport,data\raw\sport\351.txt
1664,1664.txt,sport,data\raw\sport\352.txt
1665,1665.txt,sport,data\raw\sport\353.txt
1666,1666.txt,sport,data\raw\sport\354.txt
1667,1667.txt,sport,data\raw\sport\355.txt
1668,1668.txt,sport,data\raw\sport\356.txt
1669,1669.txt,sport,data\raw\sport\357.txt
1670,1670.txt,sport,data\raw\sport\358.txt
1671,1671.txt,sport,data\raw\sport\359.txt
1672,1672.txt,sport,data\raw\sport\360.txt
1673,1673.txt,sport,data\raw\sport\361.txt
1674,1674.txt,sport,data\raw\sport\362.txt
1675,1675.txt,sport,data\raw\sport\363.txt
1676,1676.txt,sport,data\raw\sport\364.txt
1677,1677.txt,sport,data\raw\sport\365.txt
1678,1678.txt,sport,data\raw\sport\366.txt
1679,1679.txt,sport,data\raw\sport\367.txt
1680,1680.txt,sport,data\raw\sport\368.txt
1681,1681.txt,sport,data\raw\sport\369.txt
1682,1682.txt,sport,data\raw\sport\370.txt
1683,1683.txt,sport,data\raw\sport\371.txt
1684,1684.txt,sport,data\raw\sport\372.txt
1685,1685.txt,sport,data\raw\sport\373.txt
1686,1686.txt,sport,data\raw\sport\374.txt
1687,1687.txt,sport,data\raw\sport\375.txt
1688,1688.txt,sport,data\raw\sport\376.txt
1689,1689.txt,sport,data\raw\sport\377.txt
1690,1690.txt,sport,data\raw\sport\378.txt
1691,1691.txt,sport,data\raw\sport\379.txt
1692,1692.txt,sport,data\raw\sport\380.txt
1693,1693.txt,sport,data\raw\sport\381.txt
1694,1694.txt,sport,data\raw\sport\382.txt
1695,1695.txt,sport,data\raw\sport\383.txt
1696,1696.txt,sport,data\raw\sport\384.txt
1697,1697.txt,sport,data\raw\sport\385.txt
1698,1698.txt,sport,data\raw\sport\386.txt
1699,1699.txt,sport,data\raw\sport\387.txt
1700,1700.txt,sport,data\raw\sport\388.txt
1701,1701.txt,sport,data\raw\sport\389.txt
1702,1702.txt,sport,data\raw\sport\390.txt
1703,1703.txt,sport,data\raw\sport\391.txt
1704,1704.txt,sport,data\raw\sport\392.txt
1705,1705.txt,sport,data\raw\sport\393.txt
1706,1706.txt,sport,data\raw\sport\394.txt
1707,1707.txt,sport,data\raw\sport\395.txt
1708,1708.txt,sport,data\raw\sport\396.txt
1709,1709.txt,sport,data\raw\sport\397.txt
1710,1710.txt,sport,data\raw\sport\398.txt
1711,1711.txt,sport,data\raw\sport\399.txt
1712,1712.txt,sport,data\raw\sport\400.txt
1713,1713.txt,sport,data\raw\sport\401.txt
1714,1714.txt,sport,data\raw\sport\402.txt
1715,1715.txt,sport,data\raw\sport\403.txt
1716,1716.txt,sport,data\raw\sport\404.txt
1717,1717.txt,sport,data\raw\sport\405.txt
1718,1718.txt,sport,data\raw\sport\406.txt
1719,1719.txt,sport,data\raw\sport\407.txt
1720,1720.txt,sport,data\raw\sport\408.txt
1721,1721.txt,sport,data\raw\sport\409.txt
1722,1722.txt,sport,data\raw\sport\410.txt
1723,1723.txt,sport,data\raw\sport\411.txt
1724,1724.txt,sport,data\raw\sport\412.txt
1725,1725.txt,sport,data\raw\sport\413.txt
1726,1726.txt,sport,data\raw\sport\414.txt
1727,1727.txt,sport,data\raw\sport\415.txt
1728,1728.txt,sport,data\raw\sport\416.txt
1729,1729.txt,sport,data\raw\sport\417.txt
1730,1730.txt,sport,data\raw\sport\418.txt
1731,1731.txt,sport,data\raw\sport\419.txt
1732,1732.txt,sport,data\raw\sport\420.txt
1733,1733.txt,sport,data\raw\sport\421.txt
1734,1734.txt,sport,data\raw\sport\422.txt
